customer_id,signup_date,age,gender,region,acquisition_channel,tenure_days,tenure_months,recency_days,frequency,monetary,avg_order_value,RFM_total,segment,customer_value_tier,support_tickets_last_90d,app_logins_last_30d,email_open_rate,avg_support_csat,churn_probability,risk_tier,recommended_action,churned
CUST01203,2025-12-29,57,Female,North,Email Campaign,2,0.1,2.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,0,3,0.22,3.9,0.0071,Low,Standard engagement / newsletter,0
CUST01204,2024-03-25,50,Female,North,Referral,646,21.5,169.0,6.0,235.17,39.2,6.0,Lost,Silver,1,0,0.34,3.8,0.8558,High,Send targeted discount / re-engagement email,1
CUST01205,2025-12-20,22,Male,East,Email Campaign,11,0.4,3.0,2.0,174.94,87.47,8.0,New Customers,Silver,2,3,0.03,3.2,0.0081,Low,Standard engagement / newsletter,0
CUST01206,2025-01-17,44,Female,Central,Paid Ads,348,11.6,34.0,5.0,324.07,64.81,9.0,Loyal Customers,Gold,0,9,0.36,3.3,0.2765,Low,Standard engagement / newsletter,0
CUST01207,2024-04-22,34,Female,East,Email Campaign,618,20.6,88.0,9.0,532.08,59.12,9.0,At Risk,Gold,0,5,0.48,5.0,0.1843,Low,Standard engagement / newsletter,0
CUST01208,2025-09-20,23,Female,South,Email Campaign,102,3.4,102.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,0,4,0.44,3.6,0.9614,High,Send targeted discount / re-engagement email,1
CUST01209,2024-10-02,50,Male,South,Organic Search,455,15.2,37.0,20.0,1205.26,60.26,13.0,Loyal Customers,Platinum,0,10,0.6,4.3,0.0005,Low,Standard engagement / newsletter,0
CUST01210,2024-06-12,57,Female,North,Paid Ads,567,18.9,18.0,38.0,3213.15,84.56,14.0,Champions,Platinum,0,11,0.27,5.0,0.0104,Low,Upsell / referral program invite,0
CUST01211,2025-08-07,43,Other,East,Organic Search,146,4.9,45.0,5.0,402.44000000000005,80.49,8.0,At Risk,Gold,0,6,0.52,4.3,0.0113,Low,Standard engagement / newsletter,0
CUST01212,2024-10-20,33,Female,North,Social Media,437,14.6,437.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,0,0,0.24,3.6,0.9976,High,Send targeted discount / re-engagement email,1
CUST01213,2024-01-28,18,Other,East,Organic Search,703,23.4,1.0,40.0,2946.92,73.67,15.0,Champions,Platinum,0,11,0.43,5.0,0.0016,Low,Upsell / referral program invite,0
CUST01214,2025-02-12,53,Male,Central,Paid Ads,322,10.7,42.0,18.0,1127.65,62.65,13.0,Loyal Customers,Platinum,0,6,0.44,4.5,0.0022,Low,Standard engagement / newsletter,0
CUST01215,2025-07-05,36,Female,West,Organic Search,179,6.0,4.0,9.0,677.62,75.29,13.0,Champions,Platinum,0,14,0.46,2.8,0.0025,Low,Upsell / referral program invite,0
CUST01216,2024-10-05,37,Male,East,Organic Search,452,15.1,12.0,7.0,320.48,45.78,10.0,Loyal Customers,Gold,1,3,0.25,3.0,0.4224,Medium,Monitor + include in nurture campaign,0
CUST01217,2025-11-28,49,Male,South,Email Campaign,33,1.1,23.0,1.0,106.27,106.27,6.0,New Customers,Silver,0,6,0.36,3.8,0.0008,Low,Standard engagement / newsletter,0
CUST01218,2025-09-24,25,Female,East,Social Media,98,3.3,37.0,2.0,88.67,44.34,5.0,Promising,Silver,1,11,0.53,3.7,0.0417,Low,Standard engagement / newsletter,0
CUST01219,2025-01-19,36,Other,North,Email Campaign,346,11.5,8.0,8.0,367.19,45.9,11.0,Loyal Customers,Gold,0,11,0.29,3.7,0.111,Low,Standard engagement / newsletter,0
CUST01220,2025-07-17,30,Male,Central,Paid Ads,167,5.6,167.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,0,0,0.23,3.1,0.9956,High,Send targeted discount / re-engagement email,1
CUST01221,2024-06-07,36,Other,West,Organic Search,572,19.1,20.0,11.0,554.13,50.38,12.0,Champions,Gold,0,2,0.51,3.1,0.0635,Low,Upsell / referral program invite,0
CUST01222,2025-09-01,27,Other,Central,Organic Search,121,4.0,121.0,1.0,50.12,50.12,3.0,Hibernating,Bronze,0,12,0.5,4.9,0.2179,Low,Standard engagement / newsletter,1
CUST01223,2024-05-27,18,Female,South,Paid Ads,583,19.4,22.0,24.0,1340.84,55.87,14.0,Champions,Platinum,0,13,0.61,4.7,0.0028,Low,Upsell / referral program invite,0
CUST01224,2024-10-03,33,Female,East,Referral,454,15.1,8.0,11.0,603.4,54.85,13.0,Champions,Platinum,0,6,0.55,3.6,0.053,Low,Upsell / referral program invite,0
CUST01225,2024-04-22,53,Female,East,Referral,618,20.6,108.0,6.0,330.0,55.0,7.0,At Risk,Gold,0,2,0.3,3.8,0.8035,High,Send targeted discount / re-engagement email,1
CUST01226,2024-04-17,41,Female,East,Paid Ads,623,20.8,50.0,10.0,444.57,44.46,10.0,At Risk,Gold,0,1,0.33,3.0,0.2167,Low,Standard engagement / newsletter,0
CUST01227,2024-07-06,24,Male,South,Paid Ads,543,18.1,69.0,27.0,1869.92,69.26,12.0,At Risk,Platinum,0,8,0.59,5.0,0.0011,Low,Standard engagement / newsletter,0
CUST01228,2024-02-09,18,Other,North,Paid Ads,691,23.0,69.0,8.0,358.42,44.8,8.0,At Risk,Gold,0,2,0.43,4.2,0.775,High,Send targeted discount / re-engagement email,0
CUST01229,2024-10-01,26,Male,South,Social Media,456,15.2,1.0,23.0,1941.74,84.42,15.0,Champions,Platinum,0,10,0.53,4.4,0.01,Low,Upsell / referral program invite,0
CUST01230,2024-06-30,45,Female,East,Social Media,549,18.3,6.0,5.0,189.06,37.81,10.0,Others,Silver,1,0,0.23,3.8,0.5656,Medium,Monitor + include in nurture campaign,0
CUST01231,2025-09-18,25,Male,Central,Referral,104,3.5,104.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,2,0,0.2,3.3,0.9932,High,Send targeted discount / re-engagement email,1
CUST01232,2024-06-17,28,Male,West,Referral,562,18.7,21.0,12.0,612.37,51.03,12.0,Champions,Platinum,1,5,0.36,4.4,0.4876,Medium,Monitor + include in nurture campaign,0
CUST01233,2025-08-01,49,Female,East,Organic Search,152,5.1,16.0,3.0,155.3,51.77,8.0,New Customers,Silver,1,2,0.35,3.6,0.1719,Low,Standard engagement / newsletter,0
CUST01234,2024-04-19,44,Male,South,Referral,621,20.7,62.0,19.0,923.77,48.62,12.0,At Risk,Platinum,0,3,0.43,4.3,0.0169,Low,Standard engagement / newsletter,0
CUST01235,2024-09-09,23,Other,Central,Organic Search,478,15.9,43.0,7.0,295.6,42.23,8.0,At Risk,Gold,1,1,0.17,2.9,0.4439,Medium,Monitor + include in nurture campaign,0
CUST01236,2025-11-25,48,Male,East,Paid Ads,36,1.2,19.0,1.0,54.43,54.43,6.0,New Customers,Bronze,0,9,0.52,4.9,0.0009,Low,Standard engagement / newsletter,0
CUST01237,2025-11-22,48,Male,South,Referral,39,1.3,34.0,1.0,36.93,36.93,5.0,Promising,Bronze,1,13,0.44,4.5,0.0014,Low,Standard engagement / newsletter,0
CUST01238,2024-07-21,59,Female,Central,Organic Search,528,17.6,100.0,1.0,95.64,95.64,3.0,Hibernating,Silver,0,0,0.3,3.8,0.9497,High,Send targeted discount / re-engagement email,1
CUST01239,2025-03-09,19,Other,East,Referral,297,9.9,4.0,9.0,624.5500000000001,69.39,13.0,Champions,Platinum,0,7,0.29,3.6,0.008,Low,Upsell / referral program invite,0
CUST01240,2025-01-29,18,Male,North,Social Media,336,11.2,143.0,5.0,222.28,44.46,6.0,Lost,Silver,2,3,0.49,4.4,0.8201,High,Send targeted discount / re-engagement email,1
CUST01241,2024-05-21,40,Female,Central,Email Campaign,589,19.6,125.0,2.0,80.83000000000001,40.42,3.0,Hibernating,Silver,1,0,0.45,3.6,0.9902,High,Send targeted discount / re-engagement email,1
CUST01242,2025-01-24,43,Male,North,Social Media,341,11.4,341.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,0,0,0.13,2.7,0.9955,High,Send targeted discount / re-engagement email,1
CUST01243,2024-01-12,26,Male,South,Organic Search,719,24.0,82.0,12.0,605.23,50.44,10.0,At Risk,Platinum,0,1,0.21,3.7,0.4705,Medium,Monitor + include in nurture campaign,0
CUST01244,2024-06-26,29,Male,North,Paid Ads,553,18.4,9.0,4.0,86.53,21.63,8.0,New Customers,Silver,0,1,0.22,3.9,0.5477,Medium,Monitor + include in nurture campaign,0
CUST01245,2024-03-12,48,Male,South,Social Media,659,22.0,9.0,3.0,116.99,39.0,9.0,New Customers,Silver,2,0,0.16,2.7,0.6961,High,Send targeted discount / re-engagement email,0
CUST01246,2025-04-18,43,Female,North,Email Campaign,257,8.6,14.0,5.0,481.43,96.29,11.0,Loyal Customers,Gold,3,4,0.31,4.6,0.0241,Low,Standard engagement / newsletter,0
CUST01247,2025-02-26,46,Other,East,Organic Search,308,10.3,67.0,6.0,309.52,51.59,8.0,At Risk,Gold,0,0,0.21,4.3,0.3291,Low,Standard engagement / newsletter,0
CUST01248,2024-07-12,59,Male,North,Paid Ads,537,17.9,33.0,12.0,640.1899999999999,53.35,11.0,Loyal Customers,Platinum,0,6,0.54,3.5,0.0492,Low,Standard engagement / newsletter,0
CUST01249,2024-06-07,25,Other,West,Paid Ads,572,19.1,276.0,2.0,45.93,22.96,3.0,Hibernating,Bronze,1,3,0.18,3.0,0.95,High,Send targeted discount / re-engagement email,1
CUST01250,2025-06-06,47,Male,East,Organic Search,208,6.9,37.0,2.0,35.63,17.82,5.0,Promising,Bronze,0,0,0.27,4.9,0.1525,Low,Standard engagement / newsletter,0
CUST01251,2024-02-11,41,Male,West,Organic Search,689,23.0,52.0,21.0,1164.5,55.45,12.0,At Risk,Platinum,1,9,0.74,4.9,0.0027,Low,Standard engagement / newsletter,0
CUST01252,2024-02-01,26,Male,Central,Social Media,699,23.3,136.0,3.0,115.78,38.59,5.0,Hibernating,Silver,1,1,0.45,4.2,0.9415,High,Send targeted discount / re-engagement email,1
CUST01253,2024-08-26,47,Other,West,Social Media,492,16.4,235.0,5.0,224.42,44.88,6.0,Lost,Silver,1,4,0.62,4.2,0.8538,High,Send targeted discount / re-engagement email,1
CUST01254,2024-11-21,37,Male,West,Social Media,405,13.5,11.0,11.0,492.74,44.79,12.0,Champions,Gold,0,5,0.34,4.5,0.2774,Low,Upsell / referral program invite,0
CUST01255,2024-02-27,25,Male,East,Paid Ads,673,22.4,4.0,32.0,2165.41,67.67,15.0,Champions,Platinum,0,12,0.65,4.9,0.0018,Low,Upsell / referral program invite,0
CUST01256,2024-05-02,60,Male,East,Referral,608,20.3,115.0,13.0,680.77,52.37,9.0,At Risk,Platinum,2,2,0.05,4.0,0.3318,Medium,Monitor + include in nurture campaign,1
CUST01257,2025-04-09,40,Female,South,Organic Search,266,8.9,23.0,7.0,321.05,45.86,10.0,Loyal Customers,Gold,0,10,0.73,5.0,0.0304,Low,Standard engagement / newsletter,0
CUST01258,2024-12-16,49,Other,Central,Email Campaign,380,12.7,58.0,5.0,244.24,48.85,8.0,At Risk,Silver,0,4,0.36,3.9,0.6267,Medium,Monitor + include in nurture campaign,0
CUST01259,2024-03-03,18,Male,East,Social Media,668,22.3,10.0,37.0,2269.68,61.34,14.0,Champions,Platinum,0,14,0.77,5.0,0.0023,Low,Upsell / referral program invite,0
CUST01260,2024-10-11,50,Female,Central,Social Media,446,14.9,71.0,2.0,126.51,63.26,5.0,Hibernating,Silver,0,0,0.34,3.2,0.8389,High,Send targeted discount / re-engagement email,0
CUST01261,2025-05-15,40,Male,North,Referral,230,7.7,6.0,10.0,513.8,51.38,13.0,Champions,Gold,0,8,0.69,5.0,0.0076,Low,Upsell / referral program invite,0
CUST01262,2025-09-22,18,Female,South,Social Media,100,3.3,91.0,1.0,28.84,28.84,3.0,Hibernating,Bronze,0,2,0.37,4.2,0.8185,High,Send targeted discount / re-engagement email,1
CUST01263,2025-04-18,42,Male,Central,Paid Ads,257,8.6,39.0,4.0,182.95,45.74,7.0,Promising,Silver,2,2,0.11,2.2,0.3124,Low,Standard engagement / newsletter,0
CUST01264,2024-01-01,39,Other,Central,Organic Search,730,24.3,38.0,13.0,673.46,51.8,11.0,Loyal Customers,Platinum,0,4,0.47,5.0,0.1236,Low,Standard engagement / newsletter,0
CUST01265,2024-06-01,52,Female,East,Social Media,578,19.3,46.0,12.0,718.92,59.91,10.0,At Risk,Platinum,0,5,0.61,3.8,0.0342,Low,Standard engagement / newsletter,0
CUST01266,2024-01-12,55,Other,West,Referral,719,24.0,96.0,9.0,440.61,48.96,9.0,At Risk,Gold,2,5,0.5,4.6,0.8633,High,Send targeted discount / re-engagement email,1
CUST01267,2024-08-14,45,Other,Central,Referral,504,16.8,27.0,2.0,106.36,53.18,6.0,Promising,Silver,0,3,0.46,4.3,0.7604,High,Send targeted discount / re-engagement email,0
CUST01268,2024-04-04,61,Female,East,Paid Ads,636,21.2,20.0,9.0,442.53,49.17,12.0,Champions,Gold,0,7,0.42,5.0,0.1361,Low,Upsell / referral program invite,0
CUST01269,2025-08-05,40,Male,East,Email Campaign,148,4.9,25.0,4.0,288.32,72.08,8.0,Others,Gold,0,16,0.49,4.0,0.0168,Low,Standard engagement / newsletter,0
CUST01270,2024-10-08,45,Male,North,Referral,449,15.0,4.0,21.0,1421.11,67.67,15.0,Champions,Platinum,1,8,0.57,3.2,0.0008,Low,Upsell / referral program invite,0
CUST01271,2025-06-29,27,Male,West,Email Campaign,185,6.2,105.0,1.0,130.89,130.89,4.0,Hibernating,Silver,0,2,0.26,4.5,0.871,High,Send targeted discount / re-engagement email,1
CUST01272,2024-01-10,54,Female,Central,Paid Ads,721,24.0,22.0,13.0,695.94,53.53,12.0,Champions,Platinum,1,6,0.26,5.0,0.4639,Medium,Monitor + include in nurture campaign,0
CUST01273,2025-08-18,38,Male,North,Paid Ads,135,4.5,47.0,1.0,17.3,17.3,4.0,Hibernating,Bronze,2,2,0.31,5.0,0.9643,High,Send targeted discount / re-engagement email,0
CUST01274,2024-02-29,44,Other,South,Referral,671,22.4,59.0,8.0,344.91,43.11,8.0,At Risk,Gold,0,1,0.22,3.9,0.1202,Low,Standard engagement / newsletter,0
CUST01275,2024-09-22,19,Other,North,Paid Ads,465,15.5,76.0,2.0,102.04,51.02,4.0,Hibernating,Silver,2,0,0.49,3.8,0.5437,Medium,Monitor + include in nurture campaign,0
CUST01276,2024-03-07,56,Other,West,Referral,664,22.1,61.0,14.0,778.26,55.59,10.0,At Risk,Platinum,2,6,0.42,3.9,0.0756,Low,Standard engagement / newsletter,0
CUST01277,2024-03-08,55,Male,South,Paid Ads,663,22.1,92.0,7.0,581.44,83.06,8.0,At Risk,Gold,1,4,0.28,4.6,0.88,High,Send targeted discount / re-engagement email,1
CUST01278,2025-11-27,18,Other,East,Referral,34,1.1,34.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,1,0,0.16,3.3,0.0186,Low,Standard engagement / newsletter,0
CUST01279,2025-07-22,23,Other,North,Referral,162,5.4,124.0,1.0,29.91,29.91,3.0,Hibernating,Bronze,1,2,0.16,3.5,0.9446,High,Send targeted discount / re-engagement email,1
CUST01280,2025-04-15,25,Other,Central,Paid Ads,260,8.7,40.0,5.0,181.91,36.38,8.0,Needs Attention,Silver,1,3,0.32,3.5,0.0975,Low,Standard engagement / newsletter,0
CUST01281,2024-08-08,42,Other,South,Social Media,510,17.0,14.0,9.0,409.77,45.53,11.0,Loyal Customers,Gold,0,2,0.52,2.5,0.0633,Low,Standard engagement / newsletter,0
CUST01282,2025-02-08,26,Other,East,Paid Ads,326,10.9,17.0,9.0,494.12,54.9,12.0,Champions,Gold,0,9,0.45,4.4,0.0253,Low,Upsell / referral program invite,0
CUST01283,2025-05-05,44,Female,North,Organic Search,240,8.0,17.0,5.0,208.11,41.62,9.0,Others,Silver,0,2,0.67,5.0,0.048,Low,Standard engagement / newsletter,0
CUST01284,2025-05-26,42,Male,South,Email Campaign,219,7.3,2.0,6.0,311.83000000000004,51.97,11.0,Loyal Customers,Gold,2,2,0.46,4.1,0.1248,Low,Standard engagement / newsletter,0
CUST01285,2024-05-10,63,Male,North,Email Campaign,600,20.0,6.0,7.0,339.96000000000004,48.57,11.0,Loyal Customers,Gold,1,4,0.42,4.2,0.1622,Low,Standard engagement / newsletter,0
CUST01286,2024-05-17,25,Female,North,Referral,593,19.8,425.0,1.0,75.49,75.49,3.0,Hibernating,Bronze,0,0,0.32,3.6,0.9764,High,Send targeted discount / re-engagement email,1
CUST01287,2025-11-05,37,Other,South,Paid Ads,56,1.9,22.0,2.0,166.07999999999998,83.04,7.0,New Customers,Silver,0,9,0.52,4.5,0.0091,Low,Standard engagement / newsletter,0
CUST01288,2025-01-13,26,Female,South,Referral,352,11.7,284.0,3.0,60.52,20.17,4.0,Hibernating,Bronze,2,3,0.25,3.7,0.3646,Medium,Monitor + include in nurture campaign,1
CUST01289,2024-02-09,40,Male,North,Paid Ads,691,23.0,13.0,30.0,2035.14,67.84,14.0,Champions,Platinum,1,11,0.54,4.4,0.0033,Low,Upsell / referral program invite,0
CUST01290,2024-06-12,27,Other,South,Organic Search,567,18.9,54.0,7.0,395.62,56.52,8.0,At Risk,Gold,1,2,0.35,3.5,0.2463,Low,Standard engagement / newsletter,0
CUST01291,2025-07-28,37,Other,East,Organic Search,156,5.2,20.0,3.0,102.16,34.05,7.0,New Customers,Silver,1,1,0.43,4.7,0.2721,Low,Standard engagement / newsletter,0
CUST01292,2024-06-25,30,Female,West,Email Campaign,554,18.5,31.0,3.0,113.66,37.89,7.0,Promising,Silver,0,3,0.12,2.5,0.3986,Medium,Monitor + include in nurture campaign,0
CUST01293,2025-03-05,57,Male,East,Referral,301,10.0,9.0,9.0,543.66,60.41,13.0,Champions,Gold,1,7,0.14,3.9,0.0265,Low,Upsell / referral program invite,0
CUST01294,2025-03-24,44,Female,South,Paid Ads,282,9.4,31.0,6.0,233.7,38.95,8.0,Needs Attention,Silver,3,3,0.37,5.0,0.1685,Low,Standard engagement / newsletter,0
CUST01295,2024-05-12,44,Other,West,Social Media,598,19.9,31.0,6.0,333.24,55.54,9.0,Loyal Customers,Gold,0,5,0.4,4.3,0.2167,Low,Standard engagement / newsletter,0
CUST01296,2025-09-29,59,Other,East,Paid Ads,93,3.1,15.0,3.0,196.79,65.6,8.0,New Customers,Silver,0,4,0.04,5.0,0.0015,Low,Standard engagement / newsletter,0
CUST01297,2024-08-09,25,Other,Central,Email Campaign,509,17.0,5.0,18.0,1068.74,59.37,15.0,Champions,Platinum,0,13,0.45,4.4,0.0041,Low,Upsell / referral program invite,0
CUST01298,2024-10-04,52,Female,South,Email Campaign,453,15.1,2.0,9.0,374.86,41.65,12.0,Loyal Customers,Gold,1,1,0.11,4.5,0.2471,Low,Standard engagement / newsletter,0
CUST01299,2024-11-13,46,Male,West,Referral,413,13.8,307.0,3.0,102.09,34.03,4.0,Hibernating,Silver,0,4,0.42,2.8,0.8154,High,Send targeted discount / re-engagement email,1
CUST01300,2024-03-25,36,Other,East,Paid Ads,646,21.5,5.0,10.0,578.55,57.86,13.0,Champions,Gold,1,6,0.26,3.6,0.8029,High,Priority win-back: personal outreach + loyalty offer,0
CUST01301,2025-11-09,30,Male,North,Email Campaign,52,1.7,52.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,1,1,0.69,4.0,0.0036,Low,Standard engagement / newsletter,0
CUST01302,2024-12-20,36,Female,Central,Organic Search,376,12.5,16.0,7.0,210.39,30.06,9.0,Others,Silver,1,6,0.35,4.6,0.211,Low,Standard engagement / newsletter,0
CUST01303,2025-04-05,24,Male,Central,Referral,270,9.0,35.0,10.0,837.2,83.72,12.0,Loyal Customers,Platinum,0,9,0.16,4.6,0.0586,Low,Standard engagement / newsletter,0
CUST01304,2025-09-10,18,Other,South,Email Campaign,112,3.7,26.0,9.0,734.12,81.57,11.0,Loyal Customers,Platinum,0,15,0.79,5.0,0.0014,Low,Standard engagement / newsletter,0
CUST01305,2024-09-28,29,Male,West,Paid Ads,459,15.3,39.0,10.0,423.1,42.31,11.0,Loyal Customers,Gold,0,3,0.09,4.0,0.1789,Low,Standard engagement / newsletter,0
CUST01306,2024-02-13,61,Female,North,Paid Ads,687,22.9,85.0,5.0,222.5,44.5,7.0,Others,Silver,1,2,0.17,3.4,0.3713,Medium,Monitor + include in nurture campaign,0
CUST01307,2025-10-20,42,Female,East,Paid Ads,72,2.4,72.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,1,0,0.22,3.3,0.0143,Low,Standard engagement / newsletter,0
CUST01308,2024-11-30,39,Other,North,Referral,396,13.2,12.0,19.0,1384.24,72.85,14.0,Champions,Platinum,0,12,0.58,4.8,0.0003,Low,Upsell / referral program invite,0
CUST01309,2025-02-11,18,Female,North,Referral,323,10.8,9.0,2.0,120.46,60.23,8.0,New Customers,Silver,0,3,0.4,3.5,0.6096,Medium,Monitor + include in nurture campaign,0
CUST01310,2024-10-01,25,Male,South,Organic Search,456,15.2,7.0,17.0,1368.05,80.47,15.0,Champions,Platinum,0,13,0.84,4.4,0.002,Low,Upsell / referral program invite,0
CUST01311,2025-05-29,63,Female,East,Organic Search,216,7.2,4.0,17.0,1186.51,69.79,15.0,Champions,Platinum,0,8,0.41,4.1,0.0004,Low,Upsell / referral program invite,0
CUST01312,2025-02-07,52,Other,North,Organic Search,327,10.9,37.0,2.0,94.12,47.06,5.0,Promising,Silver,0,0,0.14,2.7,0.574,Medium,Monitor + include in nurture campaign,0
CUST01313,2025-07-16,28,Female,West,Social Media,168,5.6,2.0,7.0,294.78000000000003,42.11,11.0,Loyal Customers,Gold,1,7,0.12,4.3,0.1048,Low,Standard engagement / newsletter,0
CUST01314,2025-09-27,38,Male,West,Social Media,95,3.2,27.0,1.0,21.94,21.94,5.0,Promising,Bronze,2,5,0.21,2.7,0.1343,Low,Standard engagement / newsletter,0
CUST01315,2024-07-26,37,Female,East,Email Campaign,523,17.4,43.0,16.0,770.66,48.17,11.0,At Risk,Platinum,1,9,0.29,5.0,0.0242,Low,Standard engagement / newsletter,0
CUST01316,2025-02-20,37,Female,North,Social Media,314,10.5,25.0,6.0,363.64,60.61,9.0,Loyal Customers,Gold,0,5,0.08,4.8,0.2152,Low,Standard engagement / newsletter,0
CUST01317,2025-10-19,44,Other,South,Paid Ads,73,2.4,13.0,1.0,70.33,70.33,6.0,New Customers,Bronze,0,7,0.39,4.0,0.0013,Low,Standard engagement / newsletter,0
CUST01318,2024-02-26,55,Female,North,Organic Search,674,22.5,674.0,0.0,0.0,0.0,1.0,Hibernating,Bronze,0,0,0.08,5.0,0.9927,High,Send targeted discount / re-engagement email,1
CUST01319,2025-03-17,43,Female,North,Referral,289,9.6,9.0,11.0,450.84,40.99,13.0,Champions,Gold,0,8,0.42,4.3,0.0092,Low,Upsell / referral program invite,0
CUST01320,2025-10-20,44,Female,North,Organic Search,72,2.4,54.0,1.0,74.58,74.58,4.0,Hibernating,Bronze,0,4,0.34,4.1,0.001,Low,Standard engagement / newsletter,0
CUST01321,2025-09-04,43,Female,South,Social Media,118,3.9,4.0,8.0,663.26,82.91,12.0,Loyal Customers,Platinum,0,14,0.55,5.0,0.002,Low,Standard engagement / newsletter,0
CUST01322,2025-10-17,18,Male,North,Email Campaign,75,2.5,17.0,1.0,8.44,8.44,6.0,New Customers,Bronze,1,1,0.26,3.4,0.0091,Low,Standard engagement / newsletter,0
CUST01323,2024-12-02,29,Male,East,Email Campaign,394,13.1,87.0,8.0,400.53,50.07,7.0,At Risk,Gold,0,2,0.2,4.8,0.2114,Low,Standard engagement / newsletter,0
CUST01324,2025-03-26,33,Other,West,Organic Search,280,9.3,21.0,5.0,355.61,71.12,10.0,Loyal Customers,Gold,2,5,0.22,4.7,0.1721,Low,Standard engagement / newsletter,0
CUST01325,2024-02-08,48,Female,South,Email Campaign,692,23.1,79.0,18.0,1066.12,59.23,12.0,At Risk,Platinum,1,8,0.48,3.8,0.003,Low,Standard engagement / newsletter,0
CUST01326,2024-05-31,40,Female,South,Organic Search,579,19.3,2.0,17.0,1116.84,65.7,15.0,Champions,Platinum,0,6,0.52,5.0,0.0026,Low,Upsell / referral program invite,0
CUST01327,2024-02-03,43,Male,East,Paid Ads,697,23.2,8.0,22.0,1220.74,55.49,15.0,Champions,Platinum,0,3,0.49,3.1,0.0116,Low,Upsell / referral program invite,0
CUST01328,2024-09-04,43,Male,West,Email Campaign,483,16.1,58.0,7.0,305.1,43.59,8.0,At Risk,Gold,0,4,0.45,2.2,0.1919,Low,Standard engagement / newsletter,0
CUST01329,2025-01-23,43,Other,Central,Referral,342,11.4,96.0,1.0,42.38,42.38,3.0,Hibernating,Bronze,1,2,0.4,2.4,0.9812,High,Send targeted discount / re-engagement email,1
CUST01330,2025-02-22,51,Other,East,Referral,312,10.4,82.0,4.0,191.84,47.96,6.0,Hibernating,Silver,4,2,0.43,4.0,0.3268,Low,Standard engagement / newsletter,0
CUST01331,2025-11-01,65,Male,North,Organic Search,60,2.0,4.0,2.0,68.09,34.04,7.0,New Customers,Bronze,1,5,0.32,4.5,0.0003,Low,Standard engagement / newsletter,0
CUST01332,2025-03-13,48,Female,Central,Email Campaign,293,9.8,34.0,4.0,343.76,85.94,8.0,Others,Gold,0,9,0.26,3.3,0.0474,Low,Standard engagement / newsletter,0
CUST01333,2024-05-09,39,Female,South,Organic Search,601,20.0,2.0,10.0,461.56,46.16,13.0,Champions,Gold,1,1,0.18,2.5,0.0711,Low,Upsell / referral program invite,0
CUST01334,2025-01-01,30,Female,North,Social Media,364,12.1,121.0,1.0,23.98,23.98,3.0,Hibernating,Bronze,1,1,0.43,3.5,0.9488,High,Send targeted discount / re-engagement email,1
